trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2024-11-27 19:59:10,3586008444788268,"fraud_Crist, Jakubowski and Littel",home,26.79,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,1b7d924b2eb07400b8852ec8d6062cfa,1732737550409,47.803696,-122.155267,0
2024-11-27 19:59:13,2712209726293386,fraud_Murray-Smitham,grocery_pos,213.21,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,e622c32e7e8a106f5d1e941e3005612e,1732737553874,30.470649,-90.547942,0
2024-11-27 19:59:17,371009169330125,fraud_Torphy-Goyette,shopping_pos,25.11,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,4f1b7e2b79d423798930f22af38cee6d,1732737557285,30.827648,-83.947854,0
2024-11-27 19:59:20,6011917798331152,"fraud_Hyatt, Russel and Gleichner",health_fitness,83.38,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,c05674f7962f94a56b968595d8c667bb,1732737560693,43.536647,-73.648081,0
2024-11-27 19:59:24,2288813824604479,fraud_Doyle Ltd,grocery_pos,205.39,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,a5dcc8d1ebb3c9d5d173ac196196094a,1732737564101,39.934366,-73.646012,0
2024-11-27 19:59:27,4879265611163287,"fraud_Schiller, Blanda and Johnson",home,76.17,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31.0,-82.8555,419,Advertising account executive,1990-10-28,2f2ce75a6e343e4c0a79fb072b48fcc6,1732737567496,31.624591,-83.7536,0
2024-11-27 19:59:30,3590736522064285,"fraud_Labadie, Treutel and Bode",shopping_net,117.16,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,c2491f68deb543a33c686b91e301566c,1732737570877,33.842108,-92.684697,0
2024-11-27 19:59:34,4181833256558613886,fraud_Berge LLC,gas_transport,63.01,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,f0141d032a86fe9906701c87d6146793,1732737574298,37.126798,-104.889659,0
2024-11-27 19:59:37,180031190491743,fraud_Will Ltd,food_dining,77.81,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,fafb96558abdea9ac50d6bcf3b769819,1732737577686,30.148762,-88.660849,0
2024-11-27 19:59:41,370348764075623,"fraud_Cole, Hills and Jewess",home,13.61,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,08e9eaa8d76d45718c0e307758735744,1732737581092,30.015625,-91.179727,0
2024-11-27 19:59:44,4379260813815979609,fraud_Thompson-Gleason,health_fitness,43.7,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,98da49139fb4d3b1478693f3912f0ecf,1732737584515,36.934054,-122.524512,0
2024-11-27 19:59:47,3527536963490470,fraud_Graham and Sons,health_fitness,27.41,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,a8569e3f02622b009c1ffaded87a1124,1732737587943,33.684228,-81.11501,0
2024-11-27 19:59:51,2233882705243596,"fraud_Gutmann, McLaughlin and Wiza",home,49.95,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,ed32b8b9ea711d477011c2e1f6c2cee1,1732737591378,33.992134,-88.17672,0
2024-11-27 19:59:54,30197398657930,"fraud_Schroeder, Hauck and Treutel",entertainment,43.71,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,375404c55f2d13a7b1e5b2acf0621b68,1732737594753,35.691573,-77.673849,0
2024-11-27 19:59:58,4561546772499,"fraud_Mueller, Gerhold and Mueller",health_fitness,20.5,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,d4a6c697e785b00d4f9d63021fa278db,1732737598208,35.469267,-107.05257,0
2024-11-27 20:00:01,4423489490781412,fraud_Dibbert-Green,entertainment,19.12,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,e12a2cf6f2f1f930224b18b193d1d666,1732737601619,41.14127,-89.45,0
2024-11-27 20:00:05,4450831335606294,fraud_Berge-Hills,kids_pets,103.18,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,930e85cc461e62529f9a81f1ea88226b,1732737605044,34.001772,-94.599071,0
2024-11-27 20:00:08,371985236239474,fraud_Emard Inc,gas_transport,44.6,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,194465f7755c44a67b6b2b203780cef1,1732737608437,43.193948,-76.349903,0
2024-11-27 20:00:11,347073228412010,fraud_Schumm PLC,health_fitness,73.71,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,e8dc799dbbf830964a20c8cd0abb3913,1732737611833,44.221923,-104.892413,0
2024-11-27 20:00:15,4908846471916297,fraud_Fisher-Schowalter,shopping_net,6.27,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,c8ef9bb39cf4857fdcbecce2c0831c10,1732737615279,32.961136,-97.394741,0
2024-11-27 20:00:18,3558652751678952,"fraud_Roberts, Daniel and Macejkovic",kids_pets,238.95,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,948e1ec2756c6d88db10375f936efb77,1732737618761,32.567405,-94.998241,0
2024-11-27 20:00:22,180094419304907,fraud_Rau-Robel,kids_pets,202.38,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,371f78f8cada52b08b79a327a46d95e9,1732737622185,33.9641,-117.712604,0
2024-11-27 20:00:25,30561214688470,fraud_Goldner-Lemke,entertainment,3.39,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,6ed530f29493584aa526dc63c5f9e52a,1732737625592,40.623849,-76.009855,0
2024-11-27 20:00:28,38057513087029,"fraud_Denesik, Powlowski and Pouros",home,11.66,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,5fe4d1a71858b155678e9a8bf3bcd23a,1732737628964,36.463289,-120.829096,0
2024-11-27 20:00:32,2283743876903625,fraud_Yost-Rogahn,personal_care,10.04,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,628938600db2b25cf9e3846b174415f7,1732737632389,34.012635,-85.176872,0
2024-11-27 20:00:35,2242542703101233,fraud_Schroeder Group,health_fitness,1.17,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,9e88f5d9f994d0b8b077e35ba21e71f2,1732737635836,38.631773,-85.50825,0
2024-11-27 20:00:39,213178850083780,"fraud_Reichert, Rowe and Mraz",shopping_net,102.14,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,b98dbd252483d424a40351d5edfb35bf,1732737639332,46.809107,-118.529966,0
2024-11-27 20:00:42,4777065439639721,"fraud_Dare, Casper and Bartoletti",kids_pets,55.98,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,6ccc7d924aef6bfa073ef8a3249c07b9,1732737642793,39.91379,-74.809983,0
2024-11-27 20:00:46,30153452207526,"fraud_Little, Gutmann and Lynch",shopping_net,10.0,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,1393c19534c0836996325e8903d7270c,1732737646292,30.988727,-99.724249,0
2024-11-27 20:00:49,375974680629816,"fraud_Goldner, Kovacek and Abbott",grocery_pos,124.9,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,900d539ea21aced5a3e03c0f55a55c88,1732737649701,41.598737,-73.087979,0
2024-11-27 20:00:53,375534208663984,"fraud_Schoen, Nienow and Bauch",personal_care,68.25,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,b9915c5e105806df5751adf2fe6b4aa4,1732737653098,37.628438,-80.068752,0
2024-11-27 20:00:57,4560395181594436016,fraud_Bahringer-Larson,grocery_net,38.79,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,277d1c1ee297526cb312613bf9042a48,1732737657151,38.580601,-123.294547,0
2024-11-27 20:01:00,180036456789979,fraud_Lynch Ltd,shopping_pos,275.97,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,a75d05aa51a2133f8b1f5decee3300db,1732737660618,43.236715,-90.751235,0
2024-11-27 20:01:04,2657850734909997,"fraud_Bahringer, Osinski and Block",food_dining,117.16,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,15e58d79b6b0a9295f5b38c0d2419692,1732737664027,41.700895,-83.353895,0
2024-11-27 20:01:07,4364010865167176,fraud_Breitenberg LLC,travel,5.56,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,48db1ef49a114fb9170cdafa274a7d7f,1732737667469,39.810189,-120.486283,0
2024-11-27 20:01:10,4841313716651064,"fraud_Rohan, White and Aufderhar",misc_net,86.49,Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",1989-10-28,09ca0963e2559550cf12e64e6c0bb24a,1732737670863,44.603611,-71.619842,0
2024-11-27 20:01:14,6011975266774121,fraud_Huel-Langworth,misc_net,726.12,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.0305,-76.5515,92106,"Accountant, chartered certified",1943-05-28,676a779c06cc9bf5a384cce87777d276,1732737674293,39.575932,-75.74454,1
2024-11-27 20:01:17,3500969075198072,fraud_Prosacco LLC,personal_care,42.25,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,533468d2ce0a94aade155359f695f6a5,1732737677714,46.301054,-117.002153,0
2024-11-27 20:01:21,3528407217576457,fraud_Bradtke PLC,grocery_pos,217.17,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,1987-02-14,52345682d51c28188526e7a661fd94ff,1732737681103,37.046172,-81.994799,0
2024-11-27 20:01:24,6011381817520024,fraud_Connelly PLC,food_dining,43.13,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,47ec7116bd85d46d35deee1360775500,1732737684494,41.312746,-104.149965,0
2024-11-27 20:01:27,4260128500325,"fraud_Zemlak, Tillman and Cremin",personal_care,8.3,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,00b45724828c9fc93f775c2dd47fc620,1732737687935,36.570686,-81.774883,0
2024-11-27 20:01:32,180047222886866,fraud_Lesch Ltd,shopping_pos,7.44,Christine,Shaffer,F,14017 Thomas Plaza,Loami,IL,62661,39.6704,-89.8588,1213,English as a foreign language teacher,1991-04-22,dd2b5a8636dd617c20e75921b7ef73a0,1732737692335,40.368778,-89.820599,0
2024-11-27 20:01:35,3521417320836166,fraud_Stark-Batz,entertainment,67.82,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,e5f807daba0bfa29625a888cb958f803,1732737695794,39.217112,-86.026372,0
2024-11-27 20:01:39,343668971234893,fraud_Padberg-Welch,grocery_pos,102.37,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,667d8455c03f3cd2d7ef8f1d1d317ce8,1732737699228,34.640953,-80.445392,0
2024-11-27 20:01:42,4260128500325,fraud_Monahan-Morar,personal_care,9.54,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,7a34a86ad798f263a8fef78a2f59e6b9,1732737702730,37.436633,-81.925256,0
2024-11-27 20:01:46,4210078554961359092,fraud_Ledner-Pfannerstill,gas_transport,58.75,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,1965-11-11,1f8e8585f29ae10f7195dd78a8c9fe3c,1732737706186,42.962012,-123.652121,0
2024-11-27 20:01:49,6011693194885790,"fraud_Kutch, Hermiston and Farrell",gas_transport,60.45,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,4b7e4b739f1815edac2e83af98457d78,1732737709583,44.992334,-94.108194,0
2024-11-27 20:01:53,3556613125071656,"fraud_Lehner, Reichert and Mills",misc_pos,3.12,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,4d5368ff8156ddfd09a9d948e7c01fc6,1732737713081,29.862543,-95.181469,0
2024-11-27 20:01:56,3508104404056005,fraud_Flatley Group,misc_pos,9.6,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,9426df775e2afe7d26085bd22ad33555,1732737716474,42.891744,-87.57203,0
2024-11-27 20:01:59,4010002218955876,fraud_Douglas-White,entertainment,65.92,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,6dde77f828b1a6584e8a12fe82d66bf4,1732737719982,30.541925,-95.445039,0
2024-11-27 20:02:03,376262134119629,fraud_Emard Inc,gas_transport,71.36,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,e2ee91e3ab0f6291795e13710ad7fa1b,1732737723368,27.842499,-80.950491,0
2024-11-27 20:02:06,2713913904780408,"fraud_Effertz, Welch and Schowalter",entertainment,4.1,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,7c6adb6d524174870e09aa4b80b9f0b7,1732737726768,31.783075,-92.3405,0
2024-11-27 20:02:10,4457732997086323466,"fraud_Swaniawski, Lowe and Robel",shopping_pos,120.45,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,072ccee60bb9d41eed9f86ac85dee34e,1732737730222,39.139375,-119.964643,0
2024-11-27 20:02:13,676326610042,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,33.91,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,868807d9fec784018ec7bbf53225077e,1732737733609,43.071139,-83.674128,0
2024-11-27 20:02:17,3541554378551366,fraud_Bernier and Sons,kids_pets,86.95,Brianna,Wilson,F,257 Victor Stravenue,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,1939-09-19,b5069b751d5d830fa2defbb0a28ef4c8,1732737737060,37.094205,-76.976785,0
2024-11-27 20:02:20,4229733778084049,fraud_Rau-Robel,kids_pets,35.8,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,3f22e0864f9fe264058c66027396d277,1732737740435,37.722404,-86.860139,0
2024-11-27 20:02:23,2291163933867244,fraud_Erdman-Schaden,personal_care,7.78,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,3dc6940072545c9889a709cd9990bc94,1732737743831,33.960992,-81.925051,0
2024-11-27 20:02:27,375248307838179,fraud_Hudson-Grady,shopping_pos,5.43,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,f1de168f420312c5ecb1f1a5fdf27b27,1732737747238,39.843017,-79.933152,0
2024-11-27 20:02:30,581686439828,fraud_Kris-Padberg,shopping_pos,9.93,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,1d7b0c43d57e2d2b82cc062f0aca630a,1732737750615,42.293942,-79.300704,0
2024-11-27 20:02:34,30273037698427,"fraud_Kerluke, Considine and Macejkovic",misc_net,288.76,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,e79b4f3f66470b28f9d80516481706e4,1732737754037,35.321441,-90.626697,0
2024-11-27 20:02:37,630423337322,fraud_Wiza LLC,misc_pos,20.48,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,0381b88aa100e9a3f21cf6385cc27084,1732737757419,49.456477,-118.802804,0
2024-11-27 20:02:40,180048185037117,fraud_Crona and Sons,kids_pets,45.88,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,28b58aa91c42ddeac274e7189bf63e36,1732737760815,40.082844,-73.900101,0
2024-11-27 20:02:44,4158945090781624,fraud_Ziemann-Waters,health_fitness,68.89,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,a5bf723dd793c3a973a3966315e741a9,1732737764240,41.070254,-79.089921,0
2024-11-27 20:02:47,4836998673805450,fraud_Hudson-Ratke,grocery_pos,184.03,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,3c39e8b7f888c15b631f40c328e4f934,1732737767635,45.180389,-85.536276,0
2024-11-27 20:02:51,573860193545,fraud_Howe PLC,entertainment,41.69,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,0fee9e6687335642f54bc83d10e5f34b,1732737771060,41.545823,-86.828589,0
2024-11-27 20:02:54,3551512895305309,fraud_Nienow PLC,entertainment,1.53,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,1644f4503d9831572c51ecfebba6168b,1732737774606,37.125876,-87.065584,0
2024-11-27 20:02:57,3551217896304745,fraud_Hilpert-Conroy,kids_pets,6.57,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,9e0f27a1981cb3f8ee5d4f2aa08d7ef5,1732737777999,44.961216,-74.68533,0
2024-11-27 20:03:01,180049032966888,"fraud_Willms, Kris and Bergnaum",shopping_pos,144.64,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,ef88e6dd7c821c996219a0f5d265eb0d,1732737781481,46.071562,-91.013329,0
2024-11-27 20:03:05,345933964507467,fraud_Luettgen PLC,gas_transport,45.23,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,2b0e87d93ae1dbc184a0774c6d0d0e67,1732737785807,38.556701,-75.615142,0
2024-11-27 20:03:09,3521417320836166,fraud_Treutel-King,travel,1.32,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,67ae71e7657ae503e3c8e0aa675f0f03,1732737789473,40.302539,-86.841409,0
2024-11-27 20:03:12,6011104316292105,fraud_Gleason and Sons,kids_pets,59.9,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,2eaa9e5ddd698f5e7e43a73e5395067c,1732737792860,37.642664,-79.315987,0
2024-11-27 20:03:16,6011542681743618,"fraud_Schaefer, McGlynn and Bosco",gas_transport,91.58,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,40ffe00620131227ca044e61025bd825,1732737796258,39.210296,-77.94809,0
2024-11-27 20:03:19,4897067971111209737,fraud_Donnelly PLC,misc_net,8.76,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,aa98cd3094aa9004f448c1e86fbf27e3,1732737799732,27.535202,-83.186071,0
2024-11-27 20:03:23,4169759661243568,"fraud_Weber, Thiel and Hammes",kids_pets,17.53,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,cf58cf804bc60d0fe927a959a080105a,1732737803114,40.342602,-77.079472,0
2024-11-27 20:03:26,4681699462969,"fraud_Weber, Thiel and Hammes",kids_pets,9.08,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,4e7581c05c5316f4901b59b0a9d280b6,1732737806515,36.66602,-85.593463,0
2024-11-27 20:03:29,30026790933302,fraud_Kilback and Sons,entertainment,78.54,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,5a060de3d3d12028104f3d94d4b84ce4,1732737809934,33.542999,-91.659918,0
2024-11-27 20:03:33,3502088871723054,"fraud_Bins, Balistreri and Beatty",shopping_pos,3.83,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,64808f7b444207bbd72430115da35e53,1732737813363,39.149962,-76.732922,0
2024-11-27 20:03:36,4561546772499,"fraud_Lesch, D'Amore and Brown",food_dining,105.5,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,fbec1948079b918ab4fcb85864634596,1732737816774,35.314894,-106.226034,0
2024-11-27 20:03:40,3565196229855512,"fraud_Lesch, D'Amore and Brown",food_dining,67.13,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,5d9f30043d363c94081958797477f142,1732737820233,40.188593,-93.121544,0
2024-11-27 20:03:43,4862293128558,fraud_Huel Ltd,misc_net,2.5,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,43cfcc9bee6355ad412be0fedb866927,1732737823612,41.524383,-77.395494,0
2024-11-27 20:03:46,30518206766474,"fraud_Lockman, West and Runte",grocery_pos,74.58,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,77c8b42cf3efc533dfd82c6622084dee,1732737826984,36.407433,-90.082204,0
2024-11-27 20:03:50,6011542681743618,"fraud_Raynor, Reinger and Hagenes",gas_transport,55.58,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,954523359b4ca0ecfea5e3c8c44266fc,1732737830369,38.517101,-78.593922,0
2024-11-27 20:03:53,571365235126,"fraud_Hermiston, Pacocha and Smith",health_fitness,76.63,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f8ccb65098260d80310eaf33d6377eb4,1732737833769,45.189264,-85.690096,0
2024-11-27 20:03:57,4430881574719618,fraud_Dare-Marvin,entertainment,1.19,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,67381a673eacbe58413b176cd3c802ae,1732737837179,39.041868,-106.346456,0
2024-11-27 20:04:00,4906628655840914250,fraud_Stamm-Witting,shopping_net,1.05,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,2597221e545d435c6c23d4681f490ed0,1732737840674,23.700017,-81.147571,0
2024-11-27 20:04:04,3590736522064285,"fraud_Walter, Hettinger and Kessler",personal_care,34.23,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,2712049c983c398b51e579dbb144fc69,1732737844084,35.390926,-91.970967,0
2024-11-27 20:04:07,30551643947183,fraud_Wuckert-Walter,grocery_net,66.72,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,00f1b16cf72d60e98b7d7834db72b155,1732737847507,34.994127,-81.698878,0
2024-11-27 20:04:10,4026222041577,fraud_Smitham-Boehm,grocery_net,72.91,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,1977-05-18,ed592601950cb4289238f33fa9e36aaf,1732737850974,41.942556,-72.905219,0
2024-11-27 20:04:14,2269768987945882,fraud_Goyette-Gerhold,kids_pets,150.12,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,85dcf0b3119134cafc06c5a1d6858270,1732737854396,43.651343,-77.517101,0
2024-11-27 20:04:17,6538891242532018,fraud_Jast-McDermott,shopping_pos,1.84,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,4d24396399cca82a42bfcc3df7acbab7,1732737857832,36.013723,-91.213542,0
2024-11-27 20:04:21,3564839259330465,fraud_Conroy-Cruickshank,gas_transport,103.98,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,71167868be11bc31ca2efee884265a66,1732737861223,37.801285,-121.248242,0
